1.239392,0.271780,-0.580906,1.330109,-0.359482,3.029727,-1.189253,1.192835,-1.170179,-0.192630,0.005155,1.426582,0.436385,0.126277,-1.020521,-0.619887,3.348434,-1.130082,1.178571,-1.147608,-0.238381,-0.800513,0.536711,0.164192,0.467282,0.877112,-0.736754,2.114751,-1.125137,1.157812,-1.128252,-0.116401,-0.424207,0.278799,   nan,-0.392642,1.079429,-0.418070,2.803930,-1.199965,1.151169,-0.072928,-0.068634,-1.129842,0.374779,0.129927,-0.170362,0.582630,-0.521358,1.775627,-1.125260,1.167781,-0.990113,-0.239442,0.020169,0.757206,0.438786,0.670164,2.026831,-0.697890,5.685677,-0.012393,-0.010145,-0.013479,-0.075838,-0.011191,2.345939,   nan,1.539873,3.800629,-0.793620,4.195925,-1.130721,1.195219,-1.107368,-0.218959,-0.755891,0.831705,   nan,-0.430517,1.862504,-0.312805,1.788002,-1.227667,1.153526,-1.178117,-0.200584,-0.514005,1.203686,   nan,0.082589,1.546785,-0.538689,2.764432,-1.129325,1.175158,-1.285628,-0.171108,-0.066475
1.312284,   nan,-0.614976,1.204209,-0.162870,3.467971,-1.087870,1.173036,-1.321965,-0.192533,-0.221231,1.637462,   nan,-0.343608,1.146933,-0.184671,3.437245,-1.011859,1.158664,-1.335060,-0.238257,-0.502859,0.700274,0.281270,0.227071,0.689703,-0.331847,2.461396,-0.994916,1.137675,-1.394025,-0.116471,0.273882,0.403258,-0.061383,-0.064872,-1.166011,-0.193161,2.397108,-1.045618,1.151169,-0.072969,-0.070994,-0.498206,0.577254,0.265311,-0.210578,0.426320,-0.200432,4.113779,-0.943951,1.127671,-1.399046,-0.239345,-0.084483,0.860379,0.294932,0.713019,-1.004530,-0.622369,5.095015,-0.012223,-0.010163,-0.013837,-0.076408,-0.011182,1.954918,   nan,0.916081,2.081740,-0.486120,2.824874,-0.933262,1.155538,-1.338145,-0.219036,-0.166873,0.980342,   nan,-0.499425,1.432192,0.002838,1.987674,-1.052888,1.143706,-1.338209,-0.199736,-1.068314,1.266889,   nan,0.330696,1.546785,-0.435115,3.006918,-0.986456,1.165337,-1.394459,-0.171060,-0.066475
1.075385,   nan,-0.751256,0.826509,0.066511,2.854430,-0.935794,1.064142,-1.397858,-0.192764,-0.447617,0.723650,   nan,-0.444298,0.372843,0.049675,2.637942,-0.918969,1.049177,-1.485023,-0.238373,-0.145673,0.700274,0.291914,0.034903,-1.184389,-0.055774,2.808041,-0.905389,1.036990,-1.431993,-0.116384,0.196317,0.492157,   nan,-0.210548,-1.166011,-0.064641,2.261500,-0.959870,1.039736,-0.072969,-0.071613,-0.056061,0.759481,0.277618,-0.371438,-1.136782,0.120494,3.957902,-0.817824,1.047449,-1.510573,-0.239685,0.020169,0.550859,-0.005853,0.370182,1.388650,-0.433566,4.149957,-0.012043,-0.010262,-0.014017,-0.075652,-0.011209,1.470797,   nan,0.136341,0.627296,-0.059036,2.063179,-0.838482,1.066257,-1.453534,-0.218911,0.569399,0.571591,   nan,-0.533878,0.715007,0.160659,1.788002,-0.961338,1.055321,-1.378233,-0.200480,-0.751566,0.824467,   nan,0.206642,1.021586,-0.245229,2.441118,-0.860396,1.067133,-1.503290,-0.171210,0.062581
0.619810,-0.090653,-0.887536,0.448810,0.246738,2.065592,-0.792167,0.955248,-1.473752,-0.193222,-0.372155,0.530344,   nan,-0.578550,0.063206,0.217066,2.993188,-0.750079,0.939689,-1.522513,-0.238594,-0.502859,0.495821,0.079044,-0.061181,0.314884,0.091465,2.461396,-0.767030,0.896032,-1.507928,-0.116427,0.041186,0.723295,0.104053,-0.210548,-1.166011,-0.000382,2.261500,-0.874122,0.918173,-0.072983,-0.071685,-0.056061,0.496264,0.031466,-0.492084,-0.042611,0.272512,2.866764,-0.715345,0.907062,-1.547748,-0.239614,0.020169,0.261974,   nan,-0.144072,0.590923,-0.188123,2.968633,-0.011909,-0.010396,-0.014196,-0.075612,-0.011236,1.042536,   nan,-0.227537,0.230629,0.128881,1.606162,-0.727905,0.937295,-1.491996,-0.218950,1.158417,0.385796,   nan,-0.568332,0.428132,0.248337,1.588329,-0.803205,0.908013,-1.458279,-0.200017,-0.434818,0.476850,   nan,-0.041465,0.627687,-0.089868,2.036976,-0.776355,0.949289,-1.539567,-0.171168,-0.001947
0.528695,   nan,-0.819396,0.322910,0.279507,1.802646,-0.733027,0.866154,-1.473752,-0.192474,-0.824928,0.460051,   nan,-0.779930,0.063206,0.434673,2.282697,-0.716301,0.860062,-1.522513,-0.238368,-0.264735,0.454930,0.110974,-0.061181,0.314884,0.201894,2.461396,-0.685642,0.815484,-1.545896,-0.116910,-0.424207,0.723295,   nan,-0.210548,0.330949,0.112073,2.261500,-0.771224,0.847261,-0.072997,-0.070577,-0.371879,0.293789,0.068389,-0.532299,-0.042611,0.323185,2.555011,-0.636515,0.826840,-1.584924,-0.239159,-0.189135,-0.068180,   nan,-0.358345,0.112287,-0.055961,1.669178,-0.011765,-0.010468,-0.014555,-0.074976,-0.010976,0.595654,   nan,-0.227537,-0.166037,0.163047,1.225314,-0.633124,0.848013,-1.568922,-0.218926,0.937535,0.274318,   nan,-0.533878,0.284695,0.318480,1.588329,-0.695008,0.819629,-1.498302,-0.199637,-0.197257,0.429447,   nan,-0.010451,0.496387,-0.003556,1.875319,-0.709123,0.860905,-1.575844,-0.171102,-0.001947
0.364688,-0.237892,-0.819396,-0.936089,0.312276,1.539700,-0.690784,0.836455,-1.473752,-0.192818,-0.523079,0.407331,   nan,-0.813493,0.063206,0.568586,2.193885,-0.690968,0.830202,-1.522513,-0.238328,-0.205204,0.291368,0.100331,0.130987,0.314884,0.146680,2.634718,-0.677503,0.785278,-1.545896,-0.116787,0.118751,0.509937,-0.061383,-0.283385,-0.043291,0.176333,2.261500,-0.728350,0.806740,-0.073011,-0.070922,-0.371879,0.131809,0.056081,-0.492084,-0.198921,0.289403,2.399134,-0.589218,0.796757,-1.622100,-0.239464,0.438776,-0.563412,-0.502803,-0.658327,-0.206803,0.057321,0.724119,-0.011703,-0.010495,-0.014465,-0.075029,-0.010994,0.148773,   nan,-0.435468,-0.562704,0.145964,0.996806,-0.577836,0.808332,-1.568922,-0.218950,0.937535,0.255739,   nan,-0.396063,0.284695,0.283408,1.588329,-0.611780,0.760706,-1.538325,-0.199398,0.119491,0.255639,   nan,-0.227545,0.233788,0.117280,1.471176,-0.616678,0.811803,-1.612121,-0.171144,-0.001947
0.255350,-0.237892,-0.853466,0.071110,0.377813,1.364403,-0.707681,0.876053,-1.473752,-0.192974,0.005155,0.565491,   nan,-0.779930,0.063206,0.635542,2.460320,-0.716301,0.870016,-1.447532,-0.238413,0.628228,0.230032,0.025826,0.034903,0.127475,0.220299,2.808041,-0.669364,0.805415,-1.545896,-0.116629,0.584143,0.527717,0.115870,-0.210548,-0.043291,0.272722,2.261500,-0.736924,0.857391,-0.072997,-0.070649,0.512412,0.030572,-0.190071,-0.411654,-0.198921,0.289403,3.334395,-0.597101,0.796757,-1.584924,-0.239318,0.020169,-0.418970,-0.358949,-0.572618,-0.206803,0.038440,0.960384,-0.011739,-0.010468,-0.014375,-0.074909,-0.010967,0.018433,   nan,-0.539433,-0.694926,0.145964,0.768297,-0.546242,0.798412,-1.607385,-0.218715,0.716653,0.200000,-0.121814,-0.499425,-1.149676,0.336015,1.488493,-0.611780,0.790167,-1.538325,-0.199346,0.040304,0.145033,   nan,-0.165518,-1.079209,0.100018,1.228691,-0.583062,0.831444,-1.648398,-0.171102,-0.066475
0.474026,0.022607,-0.751256,-0.936089,0.426966,1.890295,-0.817513,0.955248,-1.359912,-0.192759,-0.145769,0.706077,0.077736,-0.612114,-1.175339,0.602064,2.549131,-0.842969,0.939689,-1.372551,-0.238408,0.271043,0.209587,-0.006104,0.130987,0.127475,0.146680,2.634718,-0.718197,0.885963,-1.545896,-0.116752,-0.501772,0.634396,0.151320,0.007965,-0.043291,0.417307,2.803930,-0.822673,0.918173,-0.072983,-0.070375,0.575576,-0.009923,-0.153148,-0.371438,-0.355231,0.221840,2.710888,-0.715345,0.876978,-1.547748,-0.239637,-0.921698,-0.501508,-0.319716,-0.486909,-0.206803,0.019560,0.960384,-0.011828,-0.010369,-0.014375,-0.075002,-0.011030,0.018433,   nan,-0.435468,-0.694926,0.111797,0.692128,-0.625226,0.907534,-1.530459,-0.218835,-0.240500,0.311478,   nan,-0.533878,-1.149676,0.353551,1.488493,-0.769913,0.888372,-1.418256,-0.200678,-0.118070,0.224037,-0.251469,-0.010451,-1.079209,0.048231,1.228691,-0.759547,0.910007,-1.539567,-0.171270,-0.131004
0.583364,0.113215,-0.478696,0.322910,0.279507,2.065592,-0.969589,1.014645,-1.284019,-0.192641,-0.221231,0.916957,0.338572,0.025587,1.456570,0.233805,2.815565,-1.003414,1.009363,-1.297570,-0.238426,-0.086142,0.127806,0.068400,1.332039,-1.184389,-0.515896,2.808041,-0.994916,0.976579,-1.166220,-0.114849,0.041186,0.687735,0.234038,0.590666,0.330949,-0.016447,3.346359,-0.942720,0.978955,-0.072955,-0.070116,1.080885,-0.009923,-0.091610,0.352435,-0.042611,-0.183541,3.490272,-1.109494,0.977255,-1.287519,-0.239619,-0.293787,-0.501508,-0.424337,-0.529764,-0.206803,-0.018200,0.605987,-0.011999,-0.010280,-0.014286,-0.078543,-0.011173,0.241874,0.163951,0.292289,-0.166037,-0.144453,1.606162,-0.885872,0.976975,-1.376608,-0.218940,-0.387755,0.292898,-0.121814,-0.464971,-1.149676,0.265873,1.488493,-1.052888,0.976757,-1.218140,-0.199445,-1.068314,0.382045,-0.140464,-0.165518,-1.079209,0.169067,1.471176,-0.969648,0.988570,-1.394459,-0.171162,-0.518174
0.601587,0.124542,-0.444626,0.322910,0.197585,2.240890,-1.096318,1.083941,-1.170179,-0.192555,0.156079,1.127836,0.436385,0.696852,0.992115,-0.201410,3.082000,-1.003414,1.088990,-1.222589,-0.238430,-0.681451,0.720719,0.345131,1.283997,1.439339,-0.626325,3.328009,-1.173969,1.067196,-1.128252,-0.114770,0.273882,0.776634,0.482191,1.464718,0.705189,-0.562654,3.617574,-1.062768,1.080257,-0.072914,-0.069871,-0.498206,0.435521,0.277618,0.714372,0.738941,-0.487576,2.710888,-1.298685,1.077532,-1.101640,-0.239238,-0.607743,-0.749124,-0.568191,-0.958309,-0.685439,0.113961,-0.220939,-0.012115,-0.010172,-0.014196,-0.074233,-0.011146,0.670135,0.502026,0.656168,0.230629,-0.281120,1.910840,-1.051737,1.066257,-1.222757,-0.218696,-0.387755,0.330057,-0.008759,0.706464,0.428132,-0.330340,1.488493,-1.269281,1.065142,-0.617795,4.996114,-1.305875,0.540053,0.159251,-0.103492,0.365088,0.151805,2.117804,-1.137729,1.057313,-1.176797,-0.171853,-0.582702
1.093608,0.543605,0.236773,0.826509,-0.179254,3.292673,-1.062524,1.173036,-1.170179,-0.192576,0.005155,1.409009,0.632012,0.529035,0.992115,-0.201410,3.614868,-1.273638,1.178571,-1.035136,4.191592,-1.157698,1.047844,0.494140,1.572250,1.626748,-0.883993,2.634718,-1.092581,1.177949,-1.318090,-0.116813,-0.346641,-0.041238,   nan,-0.064872,-0.604651,-0.193161,0.905426,-1.182816,1.181560,-0.072845,-0.070461,-0.877188,0.718986,0.351464,0.714372,0.738941,-0.572030,2.243257,-1.314451,1.187837,-0.952937,-0.239283,0.334124,-0.687220,-0.542036,-0.915455,-0.525894,0.057321,0.133458,-0.012285,-0.010091,-0.013927,-0.075148,-0.011298,1.061156,   nan,1.072029,0.891740,-0.503203,2.444026,-1.186009,1.165458,-1.030443,-0.218883,-0.093246,0.385796,   nan,0.706464,0.571570,-0.365412,2.786363,-1.260958,1.163347,-0.857933,-0.200771,-0.118070,0.824467,0.236955,0.113602,0.627687,0.100018,2.845261,-1.263790,1.145696,-0.959134,-0.171150,-0.905344
1.385176,0.849408,1.122592,1.330109,-0.572478,4.256808,-1.265291,1.272031,-0.980445,-0.192684,-0.447617,1.479302,0.599407,0.260530,1.146933,-0.201410,3.703680,-1.391861,1.268151,-0.885174,-0.239002,-0.621920,0.557157,0.313201,1.812460,1.064521,-1.068042,1.768105,-1.198386,1.288702,-1.128252,-0.115314,-0.889599,-0.645752,-0.616773,-1.011762,-1.166011,0.112073,-0.315040,-1.062768,1.272733,-0.072942,-0.068792,-0.435042,0.597501,0.203773,0.995878,0.895251,-0.774721,1.775627,-0.991249,1.278086,-1.250343,-0.239513,1.171339,-0.749124,-0.581269,-1.001164,-0.525894,0.095081,0.015325,-0.012223,-0.010001,-0.013927,-0.078688,-0.011083,0.465314,   nan,0.240307,0.098407,-0.366537,1.072975,-0.925364,1.254740,-1.376608,-0.220093,1.305671,1.872161,   nan,0.499741,0.284695,-0.400483,2.187346,-1.194376,1.271372,-1.058048,-0.200943,-0.197257,0.998276,0.347960,1.012991,1.021586,-0.435115,3.976860,-1.347830,1.243900,-0.124762,-0.170759,-0.066475
1.312284,0.351062,1.156662,1.078309,-0.687168,3.555619,-1.459610,1.351226,-0.714819,-0.193329,-0.523079,1.883488,0.871111,0.864668,2.075842,-0.586409,4.591794,-1.535418,1.357732,0.089581,-0.239322,-0.026612,-0.444663,-0.357340,-0.253350,-0.247343,-0.129393,0.034879,-1.190247,1.399455,-1.166220,-0.115954,-0.656903,-0.663532,-0.628590,-1.011762,-0.978891,0.063878,-0.179433,-0.951295,1.374036,-0.072955,-0.068662,-0.056061,-0.536358,-0.534684,-0.773590,-0.511541,0.069822,0.060982,-0.967600,1.408446,-1.287519,-0.239535,0.857383,-0.831663,-0.594346,-1.129728,-0.844985,0.095081,-0.102807,-0.012285,-0.009894,-0.013748,-0.078569,-0.011155,-0.502928,-0.463902,-0.903312,-0.827148,-0.093203,-0.069567,-0.925364,1.373782,-1.376608,-0.218452,1.011162,0.162841,-0.159499,0.017385,0.571570,-0.225126,1.688165,-1.335863,1.389218,-0.857933,-0.200886,-0.593192,0.619057,   nan,1.168058,0.890286,-0.728575,2.441118,-1.389850,1.361745,0.056624,-0.170657,-0.066475
-0.400678,   nan,-0.001717,-0.180690,-0.441404,0.838511,-1.121664,1.450220,-1.208125,-0.193921,0.080617,1.145409,   nan,0.797541,1.301752,-0.636626,2.904377,-1.256749,1.457266,-1.035136,-0.239033,-0.026612,-0.424217,-0.218974,0.371198,0.314884,-0.515896,0.381524,-1.133275,1.520277,-1.204187,-0.117313,-0.191510,-0.663532,-0.545872,-1.048180,-0.978891,0.047813,0.091782,-1.062768,1.475338,-0.072914,-0.068259,0.133430,-0.597101,-0.473146,-0.572514,-0.355231,-0.082196,0.060982,-1.196206,1.528778,-1.064464,-0.239606,0.229472,-0.811028,-0.646657,-1.301146,-0.844985,0.132842,-0.220939,-0.012402,-0.009759,-0.013569,-0.078304,-0.011245,-0.596029,-0.475976,-1.059260,-0.827148,-0.059036,-0.069567,-0.980652,1.492824,-1.338145,-0.218557,0.863908,-0.078693,   nan,-0.464971,0.284695,-0.084841,0.789641,-1.427414,1.516885,-0.537748,-0.200657,-1.147501,-0.392193,-0.628888,-0.413626,-0.160111,-0.193442,0.339578,-1.095709,1.459949,-1.321905,-0.170561,0.836922
-0.783361,-0.906128,-0.717186,-0.558389,-0.212023,0.487917,-1.121664,1.539315,-1.208125,-0.193814,0.382465,-0.436187,-0.748244,-0.276482,0.063206,-0.385540,0.684091,-1.138526,1.546846,-1.110117,-0.239158,0.390105,-0.690006,-0.399914,-0.205308,-0.059934,-0.276632,0.034879,-1.190247,1.620962,-1.166220,-0.115068,-0.734468,-0.681312,-0.581323,-1.048180,-0.791771,-0.032511,0.227389,-1.165666,1.566511,-0.072845,-0.067928,0.133430,-0.759081,-0.608529,-0.854021,-0.511541,0.019149,-0.250771,-1.133143,1.619027,-1.138816,-0.239645,0.334124,-0.811028,-0.607424,-1.172582,-0.525894,0.076201,0.015325,-0.012447,-0.009696,-0.013479,-0.074578,-0.011101,-0.707749,-0.500125,-1.059260,-0.827148,-0.093203,-0.221906,-0.988550,1.582106,-1.299682,-0.218524,1.305671,-0.691819,-0.636841,-1.016234,-0.575928,0.125587,-0.108884,-1.427414,1.605269,-0.817910,-0.199460,-0.830753,-0.518599,-0.762095,-0.816800,-0.291411,0.013706,0.016264,-1.129325,1.548332,-1.285628,-0.170567,1.095035
